object_id_cmso,frame_cmso,x_coord_cmso,y_coord_cmso,z_coord_cmso
123,18.0,41.5,54.8,0.0
124,19.0,41.76190476190476,56.61904761904761,0.0
125,20.0,41.52173913043478,59.60869565217392,0.0
126,21.0,41.5,63.5,0.0
127,22.0,41.5,67.5,0.0
128,23.0,41.72727272727273,71.5,0.0
129,24.0,41.5,75.72727272727273,0.0
130,21.0,59.75,72.25,0.0
131,22.0,59.25,76.75,0.0
132,23.0,59.39130434782609,78.47826086956522,0.0
133,24.0,59.5,79.72727272727273,0.0
134,25.0,59.52173913043478,79.3913043478261,0.0
135,27.0,51.61904761904761,86.5238095238095,0.0
136,28.0,51.5,91.5,0.0
137,29.0,51.3,93.15,0.0
138,30.0,51.56521739130435,97.82608695652172,0.0
139,31.0,51.45454545454545,98.5,0.0
140,32.0,51.52173913043478,100.6086956521739,0.0
141,33.0,51.47826086956522,102.6086956521739,0.0
142,34.0,51.8,103.5,0.0
143,35.0,51.72727272727273,104.5,0.0
144,36.0,51.52173913043478,107.3913043478261,0.0
145,37.0,51.5,108.27272727272728,0.0
146,38.0,51.60869565217392,111.47826086956522,0.0
147,39.0,51.47826086956522,114.6086956521739,0.0
148,40.0,51.5,117.5,0.0
149,41.0,51.5,120.72727272727272,0.0
150,45.0,108.47826086956522,39.39130434782609,0.0
151,46.0,108.6086956521739,43.47826086956522,0.0
152,47.0,108.3913043478261,47.52173913043478,0.0
153,48.0,108.52173913043478,51.39130434782609,0.0
154,49.0,108.27272727272728,55.5,0.0
