ID of track	time index	cell row	cell col	velocity (pixels moved between timepoints) (µm)	Angle of movement	Delta of Angle of movement	angle of movement relative to "center"	length of track (total number of timepoints track was found)	Consistency of motion	Cumulated distance travelled (µm)	Distance between start and endpoint (µm)
12	80	923.571429	316.285714					81		67.557821	2.982028
13	0	927.500000	975.000000	0.647686	96.115501		130.314718	54	1.000000	37.966132	15.208855
13	1	927.285714	977.000000	0.334885	105.945393	9.829892	120.550065	54	0.996696	37.966132	15.208855
13	2	927.000000	978.000000	0.227688	-134.999996	119.054611	1.533536	54	0.716385	37.966132	15.208855
13	3	926.500000	977.500000	0.227688	44.999999	179.999995	-178.465654	54	0.681057	37.966132	15.208855
13	4	927.000000	978.000000	0.475776	140.492321	95.492322	86.041220	54	0.718075	37.966132	15.208855
13	5	925.860000	978.940000	0.049046	23.198590	-117.293731	-156.602370	54	0.700839	37.966132	15.208855
13	6	926.000000	979.000000	0.255531	-118.393016	-141.591606	-15.013335	54	0.551344	37.966132	15.208855
13	7	925.622642	978.301887	0.382731	-42.426639	75.966377	-90.988458	54	0.333334	37.966132	15.208855
13	8	926.500000	977.500000	0.225400	179.999995	-137.573366	46.534350	54	0.344422	37.966132	15.208855
13	9	925.800000	977.500000	0.379911	20.934965	-159.065030	-154.378998	54	0.299485	37.966132	15.208855
13	10	926.901961	977.921569	0.585000	-173.181781	165.883255	39.716052	54	0.307293	37.966132	15.208855
13	11	925.098039	977.705882	0.319667	-177.736112	-4.554331	44.319799	54	0.338075	37.966132	15.208855
13	12	924.106061	977.666667	0.639760	-35.958535	141.777577	-97.428237	54	0.158068	37.966132	15.208855
13	13	925.714286	976.500000	0.400217	60.794537	96.753072	165.734798	54	0.177609	37.966132	15.208855
13	14	926.320755	977.584906	0.429619	91.007388	30.212851	135.534977	54	0.236530	37.966132	15.208855
13	15	926.297297	978.918919	0.149853	-64.179006	-155.186394	-69.238896	54	0.204538	37.966132	15.208855
13	16	926.500000	978.500000	0.631572	135.779483	-160.041511	90.784112	54	0.274823	37.966132	15.208855
13	17	925.094340	979.867925	0.226457	102.997065	-32.782417	123.649916	54	0.298931	37.966132	15.208855
13	18	924.936170	980.553191	0.182359	-5.389312	-108.386377	-127.938822	54	0.278319	37.966132	15.208855
13	19	925.500000	980.500000	0.439736	-85.333139	-79.943828	-48.013975	54	0.203167	37.966132	15.208855
13	20	925.611111	979.138889	0.598317	172.051591	-102.615269	54.558130	54	0.237701	37.966132	15.208855
13	21	923.770833	979.395833	0.792099	-112.612397	75.336012	-20.713458	54	0.192253	37.966132	15.208855
13	22	922.825000	977.125000	0.487588	-14.515956	98.096440	-118.846989	54	0.129425	37.966132	15.208855
13	23	924.290909	976.745455	0.401775	-177.401645	-162.885689	43.982188	54	0.161669	37.966132	15.208855
13	24	923.044444	976.688889	0.310064	-35.845096	141.556549	-97.537419	54	0.126276	37.966132	15.208855
13	25	923.825000	976.125000	0.478254	-160.083590	-124.238494	26.660378	54	0.160052	37.966132	15.208855
13	26	922.428571	975.619048	0.445261	87.039061	-112.877349	139.566167	54	0.161696	37.966132	15.208855
13	27	922.500000	977.000000	0.350707	-9.246112	-96.285174	-124.110418	54	0.125854	37.966132	15.208855
13	28	923.575000	976.825000	0.352044	51.518681	60.764794	175.086354	54	0.118606	37.966132	15.208855
13	29	924.255319	977.680851	0.232961	-70.232829	-121.751511	-63.158147	54	0.099573	37.966132	15.208855
13	30	924.500000	977.000000	0.543125	104.036241	174.269070	122.545285	54	0.131528	37.966132	15.208855
13	31	924.090909	978.636364	0.700408	-79.159692	176.804067	-54.198256	54	0.083702	37.966132	15.208855
13	32	924.500000	976.500000	0.509127	71.565049	150.724742	155.001834	54	0.093753	37.966132	15.208855
13	33	925.000000	978.000000	0.644000	89.999997	18.434948	136.595325	54	0.128059	37.966132	15.208855
13	34	925.000000	980.000000	0.298080	-66.665957	-156.665954	-66.680290	54	0.104673	37.966132	15.208855
13	35	925.366667	979.150000	0.285242	48.814073	115.480030	177.803527	54	0.111293	37.966132	15.208855
13	36	925.950000	979.816667	0.260084	-16.578194	-65.392267	-116.802763	54	0.100521	37.966132	15.208855
13	37	926.724138	979.586207	0.388003	143.563212	160.141405	83.025200	54	0.117567	37.966132	15.208855
13	38	925.754717	980.301887	0.907586	47.639979	-95.923232	178.999257	54	0.146855	37.966132	15.208855
13	39	927.653846	982.384615	0.642331	-109.133640	-156.773619	-24.225036	54	0.105615	37.966132	15.208855
13	40	927.000000	980.500000	1.973679	-123.690064	-14.556424	-9.703368	54	0.067108	37.966132	15.208855
13	41	923.600000	975.400000	3.110760	-126.158182	-2.468118	-7.279315	54	0.178039	37.966132	15.208855
13	42	917.900000	967.600000	1.209450	-106.574005	19.584177	-26.916078	54	0.213341	37.966132	15.208855
13	43	916.828571	964.000000	0.216200	0.000000	106.574005	-133.563312	54	0.205025	37.966132	15.208855
13	44	917.500000	964.000000	0.390577	-131.455230	-131.455230	-2.129028	54	0.218104	37.966132	15.208855
13	45	916.696970	963.090909	0.652216	158.379972	-70.164799	68.033829	54	0.223085	37.966132	15.208855
13	46	914.813953	963.837209	0.223139	-161.213020	40.407009	27.707813	54	0.229461	37.966132	15.208855
13	47	914.157895	963.614035	0.989487	85.261124	-113.525856	141.247568	54	0.195072	37.966132	15.208855
13	48	914.411765	966.676471	0.282729	-106.209022	168.529854	-27.199461	54	0.201272	37.966132	15.208855
13	49	914.166667	965.833333	2.820437	-158.805939	-52.596917	25.380165	54	0.278029	37.966132	15.208855
13	50	906.000000	962.666667	4.370918	-160.013640	-1.207701	26.750586	54	0.372171	37.966132	15.208855
13	51	893.243243	958.027027	2.395097	-94.842105	65.171536	-38.153688	54	0.386359	37.966132	15.208855
13	52	892.615385	950.615385	2.493805	-88.078996	6.763109	-45.118698	54	0.400590	37.966132	15.208855
13	53	892.875000	942.875000					54		37.966132	15.208855
14	30	378.500000	1373.000000	2.422995	-160.734731		55.322602	42	1.000000	112.406435	7.388242
14	31	371.396552	1370.517241	1.333133	-165.413489	-4.678758	60.251058	42	0.999237	112.406435	7.388242
14	32	367.389831	1369.474576	3.562482	-138.659248	26.754242	33.642068	42	0.978256	112.406435	7.388242
14	33	359.083333	1362.166667	3.283055	41.544647	-179.796105	-146.312532	42	0.378720	112.406435	7.388242
14	34	366.714286	1368.928571	0.329816	-111.834382	-153.379030	6.837862	42	0.387716	112.406435	7.388242
14	35	366.333333	1367.977778	2.311400	-90.665166	21.169216	-14.326421	42	0.420376	112.406435	7.388242
14	36	366.250000	1360.800000	2.748289	91.151814	-178.183020	163.784382	42	0.260792	112.406435	7.388242
14	37	366.078431	1369.333333	3.762335	-71.909241	-163.061054	-33.058219	42	0.280250	112.406435	7.388242
14	38	369.706667	1358.226667	2.227054	-60.618177	11.291063	-44.608712	42	0.314807	112.406435	7.388242
14	39	373.100000	1352.200000	1.830061	164.435412	-134.946411	90.139307	42	0.299289	112.406435	7.388242
14	40	367.625000	1353.725000	0.344362	22.768684	-141.666728	-127.961825	42	0.283892	112.406435	7.388242
14	41	368.611111	1354.138889	0.311139	-45.338134	-68.106818	-59.889431	42	0.284400	112.406435	7.388242
14	42	369.290323	1353.451613	0.729311	-130.571788	-85.233654	25.310086	42	0.304178	112.406435	7.388242
14	43	367.817204	1351.731183	0.117587	-8.283481	122.288306	-96.938617	42	0.301332	112.406435	7.388242
14	44	368.178571	1351.678571	0.904236	113.696133	121.979615	141.066942	42	0.269831	112.406435	7.388242
14	45	367.050000	1354.250000	0.633206	177.293482	63.597349	77.541655	42	0.275571	112.406435	7.388242
14	46	365.085714	1354.342857	0.508891	-54.653945	128.052573	-50.432485	42	0.277042	112.406435	7.388242
14	47	366.000000	1353.053763	0.383111	91.301632	145.955577	163.562139	42	0.261794	112.406435	7.388242
14	48	365.972973	1354.243243	0.761473	117.892729	26.591097	136.984793	42	0.243245	112.406435	7.388242
14	49	364.866667	1356.333333	5.656459	132.973633	15.080905	121.969698	42	0.244045	112.406435	7.388242
14	50	352.892157	1369.186275	2.701379	-50.153420	176.872947	-54.299363	42	0.198143	112.406435	7.388242
14	51	358.267516	1362.745223	1.335254	117.444524	167.597944	137.825665	42	0.194725	112.406435	7.388242
14	52	356.356322	1366.425287	5.717661	-48.346358	-165.790882	-56.270491	42	0.164067	112.406435	7.388242
14	53	368.157895	1353.157895	4.770726	-79.111797	-30.765439	-26.108428	42	0.232868	112.406435	7.388242
14	54	370.956522	1338.608696	5.644865	113.379578	-167.508625	141.131257	42	0.138378	112.406435	7.388242
14	55	364.000000	1354.700000	1.893989	-25.918621	-139.298198	-79.121194	42	0.130649	112.406435	7.388242
14	56	369.290323	1352.129032	1.540666	169.060432	-165.020947	85.663635	42	0.135622	112.406435	7.388242
14	57	364.592593	1353.037037	1.652204	129.434898	-39.625534	125.484244	42	0.127174	112.406435	7.388242
14	58	361.333333	1357.000000	3.652858	134.594310	5.159413	120.495301	42	0.134530	112.406435	7.388242
14	59	353.368715	1365.078212	4.796556	-61.397256	164.008434	-43.115939	42	0.131229	112.406435	7.388242
14	60	360.500000	1352.000000	3.704143	178.576790	-120.025954	76.493114	42	0.162174	112.406435	7.388242
14	61	349.000000	1352.285714	0.908275	143.073201	-35.503589	112.455593	42	0.164446	112.406435	7.388242
14	62	346.745098	1353.980392	4.111419	-175.047265	41.879534	70.682923	42	0.205230	112.406435	7.388242
14	63	334.024390	1352.878049	5.757226	67.751216	-117.201519	-171.620119	42	0.148100	112.406435	7.388242
14	64	340.794118	1369.426471	2.249089	-161.678021	130.570763	57.703325	42	0.170181	112.406435	7.388242
14	65	334.163462	1367.230769	2.546687	-88.455579	73.222442	-15.278768	42	0.170690	112.406435	7.388242
14	66	334.376623	1359.324675	6.213441	-105.217968	-16.762389	1.398317	42	0.202957	112.406435	7.388242
14	67	329.311475	1340.704918	3.308195	-83.356924	21.861045	-20.443185	42	0.213560	112.406435	7.388242
14	68	330.500000	1330.500000	1.423052	8.130102	91.487026	-112.080184	42	0.198510	112.406435	7.388242
14	69	334.875000	1331.125000	5.381500	55.939384	47.809282	-160.060413	42	0.137765	112.406435	7.388242
14	70	344.235294	1344.970588	8.936856	65.551158	9.611774	-169.907406	42	0.065728	112.406435	7.388242
14	71	355.722222	1370.236111					42		112.406435	7.388242
15	40	106.857143	1359.857143	2.987199	90.764680		174.742271	14	1.000000	49.311591	18.650839
15	41	106.733333	1369.133333	3.029966	-156.674075	112.561245	62.216494	14	0.555157	49.311591	18.650839
15	42	98.092593	1365.407407	5.179314	-141.525624	15.148451	47.416485	14	0.627444	49.311591	18.650839
15	43	85.500000	1355.400000	4.315168	-147.895581	-6.369957	54.286091	14	0.720284	49.311591	18.650839
15	44	74.148148	1348.277778	2.071921	136.250890	-75.853529	130.601319	14	0.696453	49.311591	18.650839
15	45	69.500000	1352.727273	4.939947	-127.657602	96.091508	34.716466	14	0.722660	49.311591	18.650839
15	46	60.127273	1340.581818	1.697498	176.497857	-55.844541	90.934058	14	0.735686	49.311591	18.650839
15	47	54.865385	1340.903846	7.565865	160.621869	-15.875987	107.035085	14	0.759664	49.311591	18.650839
15	48	32.700000	1348.700000	5.044131	117.494313	-43.127556	151.116793	14	0.711957	49.311591	18.650839
15	49	25.468085	1362.595745	2.918422	-0.683325	-118.177638	-90.387455	14	0.586284	49.311591	18.650839
15	50	34.530864	1362.487654	2.626855	133.018705	133.702031	135.529505	14	0.595461	49.311591	18.650839
15	51	28.965217	1368.452174	3.939387	-6.486652	-139.505358	-84.725910	14	0.459760	49.311591	18.650839
15	52	41.121019	1367.070064	2.995918	19.859287	26.345939	-111.582203	14	0.378224	49.311591	18.650839
15	53	49.871795	1370.230769					14		49.311591	18.650839
16	53	50.411765	1260.882353	3.675613	76.894729		-169.184269	18	1.000000	69.627103	21.242515
16	54	53.000000	1272.000000	6.645499	119.837263	42.942534	147.776795	18	0.936543	69.627103	21.242515
16	55	42.731707	1289.902439	2.529221	-96.011543	144.151194	4.114153	18	0.572556	69.627103	21.242515
16	56	41.909091	1282.090909	1.827013	-32.678557	63.332986	-59.193663	18	0.406386	69.627103	21.242515
16	57	46.684932	1279.027397	3.058141	94.135662	126.814219	173.773953	18	0.507775	69.627103	21.242515
16	58	46.000000	1288.500000	3.162367	117.362281	23.226619	150.593106	18	0.576577	69.627103	21.242515
16	59	41.486111	1297.222222	3.920212	64.891596	-52.470685	-156.723330	18	0.616454	69.627103	21.242515
16	60	46.652174	1308.246377	7.162369	162.691900	97.800304	105.265795	18	0.598963	69.627103	21.242515
16	61	25.416000	1314.864000	5.715951	177.672504	14.980604	91.220123	18	0.592938	69.627103	21.242515
16	62	7.679245	1315.584906	2.346629	156.421581	-21.250923	113.243982	18	0.610365	69.627103	21.242515
16	63	1.000000	1318.500000	4.186000	89.999997	-66.421584	179.956550	18	0.627474	69.627103	21.242515
16	64	1.000000	1331.500000	2.576000	89.999997	0.000000	179.956974	18	0.638813	69.627103	21.242515
16	65	1.000000	1339.500000	1.470740	85.373427	-4.626571	-175.416198	18	0.644012	69.627103	21.242515
16	66	1.368421	1344.052632	6.277919	-30.786266	-116.159693	-59.272066	18	0.472190	69.627103	21.242515
16	67	18.117647	1334.073529	5.045539	8.259880	39.046146	-99.037946	18	0.387049	69.627103	21.242515
16	69	49.131313	1338.575758	4.982350	-52.245184	-60.505064	-39.856864	18	0.305090	69.627103	21.242515
16	70	58.605263	1326.342105					18		69.627103	21.242515
17	61	261.773585	74.773585	2.008936	100.664257		95.277326	27	1.000000	93.008652	30.665768
17	62	260.619048	80.904762	1.788323	124.166950	23.502693	73.079124	27	0.979112	93.008652	30.665768
17	63	257.500000	85.500000	4.270418	-139.210495	96.622555	-22.421330	27	0.577228	93.008652	30.665768
17	64	247.459016	76.836066	7.881816	-152.788132	-13.577638	-9.962286	27	0.751433	93.008652	30.665768
17	65	225.690476	65.642857	5.882605	-166.054305	-13.266173	2.271565	27	0.818407	93.008652	30.665768
17	66	207.960000	61.240000	1.990223	172.936968	-21.008727	23.471668	27	0.828485	93.008652	30.665768
17	67	201.826087	62.000000	0.105000	179.999995	7.063027	17.076715	27	0.829142	93.008652	30.665768
17	68	201.500000	62.000000	0.909021	69.253918	-110.746077	127.848816	27	0.779624	93.008652	30.665768
17	69	202.500000	64.640000	2.789808	-57.064846	-126.318764	-105.231553	27	0.667539	93.008652	30.665768
17	70	207.210526	57.368421	0.509607	-70.670611	-13.605765	-93.854074	27	0.655181	93.008652	30.665768
17	71	207.734375	55.875000	0.291850	-4.206898	66.463713	-160.738365	27	0.639052	93.008652	30.665768
17	72	208.638298	55.808511	2.928897	84.774830	88.981728	110.200587	27	0.546689	93.008652	30.665768
17	73	209.466667	64.866667	3.878961	38.523089	-46.251741	158.683381	27	0.392496	93.008652	30.665768
17	74	218.891304	72.369565	4.562210	-28.470676	-66.993766	-133.234466	27	0.257096	93.008652	30.665768
17	75	231.346154	65.615385	5.255062	-16.427641	12.043036	-147.737731	27	0.144361	93.008652	30.665768
17	76	247.000000	61.000000	5.116660	-24.145541	-7.717901	-141.982068	27	0.130133	93.008652	30.665768
17	77	261.500000	54.500000	6.130697	-23.198590	0.946951	-145.028742	27	0.186921	93.008652	30.665768
17	78	279.000000	47.000000	5.760150	63.645592	86.844182	125.916611	27	0.144100	93.008652	30.665768
17	79	286.941176	63.029412	2.968770	29.863400	-33.782192	162.525424	27	0.167988	93.008652	30.665768
17	80	294.936709	67.620253	1.627105	-64.811546	-94.674946	-102.275395	27	0.179751	93.008652	30.665768
17	81	297.087302	63.047619	1.608810	70.479870	135.291416	121.501638	27	0.177559	93.008652	30.665768
17	82	298.756757	67.756757	8.660839	-84.146187	-154.626056	-83.075533	27	0.218261	93.008652	30.665768
17	83	301.500000	41.000000	2.287583	-125.378471	-41.232284	-46.877560	27	0.216391	93.008652	30.665768
17	84	297.386792	35.207547	9.872552	-49.591837	75.786634	-123.656353	27	0.303205	93.008652	30.665768
17	85	317.261538	11.861538	3.342254	-71.820173	-22.228336	-106.038687	27	0.325781	93.008652	30.665768
17	86	320.500000	2.000000	0.580494	-33.690067	38.130106	-145.952393	27	0.329709	93.008652	30.665768
17	87	322.000000	1.000000					27		93.008652	30.665768
18	0	57.000000	1217.285714	1.450739	131.748908		135.570150	138	1.000000	138.342592	50.825194
18	1	54.000000	1220.647059	0.695277	-117.588909	110.662183	25.055865	138	0.638277	138.342592	50.825194
18	2	53.000000	1218.733333	0.303018	-51.193904	66.395005	-41.296191	138	0.458112	138.342592	50.825194
18	3	53.589744	1218.000000	1.020555	-175.864369	-124.670465	83.345088	138	0.611534	138.342592	50.825194
18	4	50.428571	1217.771429	0.447421	169.897917	-14.237714	97.730791	138	0.655411	138.342592	50.825194
18	5	49.060606	1218.015152	1.132903	-20.452906	169.649177	-71.853670	138	0.297756	138.342592	50.825194
18	6	52.357143	1216.785714	0.386559	-74.675346	-54.222440	-17.788515	138	0.274374	138.342592	50.825194
18	7	52.674419	1215.627907	0.310882	-4.899092	69.776253	-87.582039	138	0.212178	138.342592	50.825194
18	8	53.636364	1215.545455	0.251814	144.462318	149.361411	123.011127	138	0.225515	138.342592	50.825194
18	9	53.000000	1216.000000	0.420080	-50.042450	165.495232	-42.453235	138	0.195719	138.342592	50.825194
18	10	53.837838	1215.000000	0.534414	-110.402348	-60.359898	17.865178	138	0.248285	138.342592	50.825194
18	11	53.259259	1213.444444	0.485133	94.725703	-154.871949	172.761145	138	0.195566	138.342592	50.825194
18	12	53.135135	1214.945946	0.507427	-131.291568	133.982729	38.787360	138	0.244730	138.342592	50.825194
18	13	52.095238	1213.761905	0.318726	-42.806764	88.484804	-49.650887	138	0.230721	138.342592	50.825194
18	14	52.821429	1213.089286	0.742819	72.893433	115.700197	-165.386680	138	0.143952	138.342592	50.825194
18	15	53.500000	1215.294118	0.130991	-102.234427	-175.127860	9.713767	138	0.151832	138.342592	50.825194
18	16	53.413793	1214.896552	0.305201	-173.694549	-71.460122	81.177123	138	0.176252	138.342592	50.825194
18	17	52.471698	1214.792453	0.344244	-15.875946	157.818603	-76.597346	138	0.147156	138.342592	50.825194
18	18	53.500000	1214.500000	0.262089	-137.489549	-121.613603	44.967243	138	0.169343	138.342592	50.825194
18	19	52.900000	1213.950000	0.241872	72.570135	-149.940316	-165.065318	138	0.146327	138.342592	50.825194
18	20	53.125000	1214.666667	0.231744	73.173665	0.603530	-165.677971	138	0.126784	138.342592	50.825194
18	21	53.333333	1215.355556	0.116977	156.571303	83.397638	110.916007	138	0.132557	138.342592	50.825194
18	22	53.000000	1215.500000	0.161000	53.130101	-103.441202	-145.626811	138	0.117777	138.342592	50.825194
18	23	53.300000	1215.900000	0.279698	-98.829742	-151.959843	6.319743	138	0.129068	138.342592	50.825194
18	24	53.166667	1215.041667	0.174747	-86.478544	12.351198	-6.026951	138	0.134784	138.342592	50.825194
18	25	53.200000	1214.500000	0.395897	-159.599786	-73.121242	67.091606	138	0.163153	138.342592	50.825194
18	26	52.047619	1214.071429	0.489734	104.505680	-95.894534	163.039538	138	0.148790	138.342592	50.825194
18	27	51.666667	1215.543860	0.167453	122.844660	18.338980	144.721452	138	0.150806	138.342592	50.825194
18	28	51.384615	1215.980769	0.428146	53.527867	-69.316793	-145.947615	138	0.122119	138.342592	50.825194
18	29	52.175000	1217.050000	0.153608	-27.012665	-80.540531	-65.442103	138	0.110484	138.342592	50.825194
18	30	52.600000	1216.833333	0.862949	95.710590	122.723255	171.814231	138	0.120927	138.342592	50.825194
18	31	52.333333	1219.500000	0.929706	-78.906275	-174.616865	-13.550992	138	0.091168	138.342592	50.825194
18	32	52.888889	1216.666667	0.294521	120.886743	-160.206982	146.624161	138	0.098538	138.342592	50.825194
18	33	52.419355	1217.451613	0.507070	-93.617331	145.495927	1.151893	138	0.101610	138.342592	50.825194
18	34	52.320000	1215.880000	0.271903	100.020071	-166.362598	167.515982	138	0.099333	138.342592	50.825194
18	35	52.173077	1216.711538	0.394076	-98.130100	161.849829	5.674740	138	0.105848	138.342592	50.825194
18	36	52.000000	1215.500000	0.557551	62.241458	160.371557	-154.691118	138	0.080962	138.342592	50.825194
18	37	52.806452	1217.032258	0.259885	-177.709385	120.049157	85.224909	138	0.095035	138.342592	50.825194
18	38	52.000000	1217.000000	0.546452	-44.999999	132.709386	-47.446646	138	0.075009	138.342592	50.825194
18	39	53.200000	1215.800000	0.491404	-141.842769	-96.842771	49.337268	138	0.099400	138.342592	50.825194
18	40	52.000000	1214.857143	0.265193	79.398843	-138.758388	-171.849798	138	0.090081	138.342592	50.825194
18	41	52.151515	1215.666667	0.514372	96.149557	16.750714	171.393991	138	0.086039	138.342592	50.825194
18	42	51.980392	1217.254902	0.398428	-142.403725	121.446718	49.958513	138	0.101565	138.342592	50.825194
18	43	51.000000	1216.500000	0.227688	-44.999999	97.403726	-47.400635	138	0.093690	138.342592	50.825194
18	44	51.500000	1216.000000	0.360007	63.434947	108.434946	-155.860085	138	0.081560	138.342592	50.825194
18	45	52.000000	1217.000000	0.360007	116.565048	53.130101	150.988308	138	0.088706	138.342592	50.825194
18	46	51.500000	1218.000000	0.394096	-74.931510	168.503442	-17.489650	138	0.081618	138.342592	50.825194
18	47	51.818182	1216.818182	0.810199	88.389697	163.321207	179.171839	138	0.083093	138.342592	50.825194
18	48	51.888889	1219.333333	0.223790	87.709388	-0.680309	179.853856	138	0.086259	138.342592	50.825194
18	49	51.916667	1220.027778	1.726079	-109.884038	162.406574	17.447365	138	0.146826	138.342592	50.825194
18	51	48.270270	1209.945946	7.586164	113.579000	-136.536962	154.136424	138	0.227980	138.342592	50.825194
18	52	38.846154	1231.538462	6.065004	-46.775456	-160.354456	-45.031211	138	0.043979	138.342592	50.825194
18	53	51.745763	1217.813559	0.182713	107.220164	153.995620	160.346764	138	0.045811	138.342592	50.825194
18	54	51.577778	1218.355556	0.615274	-99.430100	153.349736	7.005995	138	0.047269	138.342592	50.825194
18	55	51.264706	1216.470588	0.399626	104.251309	-156.318591	163.335553	138	0.048898	138.342592	50.825194
18	56	50.959184	1217.673469	0.278124	-51.234479	-155.485787	-41.161928	138	0.044181	138.342592	50.825194
18	57	51.500000	1217.000000	0.782323	85.541002	136.775481	-177.964149	138	0.045046	138.342592	50.825194
18	58	51.688889	1219.422222	0.234191	137.557346	52.016344	130.015455	138	0.050158	138.342592	50.825194
18	59	51.152174	1219.913043	1.514591	-85.759256	136.683398	-6.641804	138	0.044329	138.342592	50.825194
18	60	51.500000	1215.222222	0.282848	161.565047	-112.675698	106.008266	138	0.049329	138.342592	50.825194
18	61	50.666667	1215.500000	0.161550	8.185036	-153.380011	-100.571958	138	0.045432	138.342592	50.825194
18	62	51.163265	1215.571429	0.261861	-147.989265	-156.174301	55.579117	138	0.050997	138.342592	50.825194
18	63	50.473684	1215.140351	0.494008	-48.012786	99.976479	-44.365758	138	0.047023	138.342592	50.825194
18	64	51.500000	1214.000000	0.787191	-168.610816	-120.598029	76.181688	138	0.063088	138.342592	50.825194
18	65	49.103448	1213.517241	0.871136	50.578464	-140.810720	-142.895599	138	0.045281	138.342592	50.825194
18	66	50.821429	1215.607143	0.394383	-77.417892	-127.996356	-14.976102	138	0.046090	138.342592	50.825194
18	67	51.088235	1214.411765	0.040180	134.999996	-147.582112	132.591091	138	0.046343	138.342592	50.825194
18	68	51.000000	1214.500000	0.817437	95.796966	-39.203030	171.798451	138	0.043101	138.342592	50.825194
18	69	50.743590	1217.025641	2.190417	-152.732503	111.470531	60.344955	138	0.083887	138.342592	50.825194
18	70	44.696970	1213.909091	1.367315	177.545963	-29.721534	90.345322	138	0.107790	138.342592	50.825194
18	71	40.454545	1214.090909	0.515129	142.199802	-35.346161	125.891762	138	0.113635	138.342592	50.825194
18	72	39.190476	1215.071429	3.460061	155.160625	12.960822	112.992021	138	0.163962	138.342592	50.825194
18	73	29.439024	1219.585366	1.905111	131.741419	-23.419206	136.875815	138	0.184472	138.342592	50.825194
18	74	25.500000	1224.000000	2.465027	98.102246	-33.639173	170.704268	138	0.195208	138.342592	50.825194
18	75	24.421053	1231.578947	4.450759	65.561502	-32.540743	-156.697472	138	0.193798	138.342592	50.825194
18	76	30.139535	1244.162791	2.814235	29.752616	-35.808886	-121.140318	138	0.179115	138.342592	50.825194
18	77	37.727273	1248.500000	1.385206	-6.674469	-36.427085	-85.056370	138	0.163459	138.342592	50.825194
18	78	42.000000	1248.000000	3.462260	31.934778	38.609246	-123.862271	138	0.167706	138.342592	50.825194
18	79	51.125000	1253.687500	0.853985	-41.216409	-73.151186	-51.118800	138	0.156710	138.342592	50.825194
18	80	53.120000	1251.940000	0.518610	65.026087	106.242496	-157.455696	138	0.161763	138.342592	50.825194
18	81	53.800000	1253.400000	0.302789	112.574135	47.548048	154.968055	138	0.165077	138.342592	50.825194
18	82	53.439024	1254.268293	0.624166	85.236356	-27.337779	-177.676007	138	0.172076	138.342592	50.825194
18	83	53.600000	1256.200000	0.432008	-116.565048	158.198596	24.121815	138	0.166087	138.342592	50.825194
18	84	53.000000	1255.000000	0.480009	63.434947	179.999995	-155.853170	138	0.170509	138.342592	50.825194
18	85	53.666667	1256.333333	0.298996	68.962487	5.527540	-161.408496	138	0.173451	138.342592	50.825194
18	86	54.000000	1257.200000	0.250917	-124.543746	166.493767	32.084258	138	0.170259	138.342592	50.825194
18	87	53.558140	1256.558140	1.020955	76.130540	-159.325714	-168.571172	138	0.180793	138.342592	50.825194
18	88	54.318182	1259.636364	0.808320	47.935672	-28.194868	-140.404855	138	0.186426	138.342592	50.825194
18	89	56.000000	1261.500000	1.386822	83.333338	35.397666	-175.875118	138	0.200777	138.342592	50.825194
18	90	56.500000	1265.777778	0.647742	150.101930	66.768593	117.342281	138	0.203434	138.342592	50.825194
18	91	54.756098	1266.780488	0.877714	-43.549782	166.348287	-48.925262	138	0.193353	138.342592	50.825194
18	92	56.731707	1264.902439	0.760976	114.153200	157.702983	153.278770	138	0.200246	138.342592	50.825194
18	93	55.764706	1267.058824	0.630844	97.765163	-16.388037	169.714813	138	0.206453	138.342592	50.825194
18	94	55.500000	1269.000000	0.720014	-63.434947	-161.200110	-29.069298	138	0.196640	138.342592	50.825194
18	95	56.500000	1267.000000	0.360007	153.434945	-143.130108	114.011729	138	0.197822	138.342592	50.825194
18	96	55.500000	1267.500000	0.154335	-68.498564	138.066492	-24.008641	138	0.195678	138.342592	50.825194
18	97	55.675676	1267.054054	0.768657	-111.520330	-43.021767	19.004315	138	0.185341	138.342592	50.825194
18	98	54.800000	1264.833333	0.341467	35.188742	146.709073	-127.669577	138	0.186823	138.342592	50.825194
18	99	55.666667	1265.444444	1.224719	121.135984	85.947242	146.345211	138	0.196882	138.342592	50.825194
18	100	53.700000	1268.700000	0.611177	-96.048504	142.815512	3.624807	138	0.188371	138.342592	50.825194
18	101	53.500000	1266.812500	0.194700	-24.255440	71.793064	-68.162834	138	0.186865	138.342592	50.825194
18	102	54.051282	1266.564103	0.046705	-44.999999	-20.744558	-47.443643	138	0.186353	138.342592	50.825194
18	103	54.153846	1266.461538	1.167617	111.207443	156.207442	156.344086	138	0.196753	138.342592	50.825194
18	104	52.842105	1269.842105	0.243713	-161.344558	87.447999	68.961679	138	0.195530	138.342592	50.825194
18	105	52.125000	1269.600000	0.497661	-38.572085	122.772473	-53.778941	138	0.190491	138.342592	50.825194
18	106	53.333333	1268.636364	1.415520	120.926123	159.498208	146.666589	138	0.201853	138.342592	50.825194
18	107	51.074074	1272.407407	0.940274	124.980110	4.053987	142.721290	138	0.209006	138.342592	50.825194
18	108	49.400000	1274.800000	1.387519	-67.005099	168.014791	-25.214067	138	0.191121	138.342592	50.825194
18	109	51.083333	1270.833333	0.590486	88.698045	155.703144	179.000094	138	0.196295	138.342592	50.825194
